iter,cluster_nr,p_clust,diff_clust,size_clust,method,target_col,K,N_k,N,y_dgp,x_dgp,d,binary_y,randomize_y,fit_train,n_iter_hbac,min_cluster_size,val_frac,bonf_correct
26,8,5.358180978785477,-0.09547908232118757,12,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
26,9,3.0296715402880374,-0.062342342342342316,75,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,0,2.841326048255584,0.07035330261136707,70,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,1,5.28886556563554,0.04158935664316443,79,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,2,10.394236824806114,0.005351948807446161,45,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,3,7.206548596831697,-0.024734341566024776,91,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,4,0.1273910421212492,-0.08700611694922505,301,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,5,9.01658955489369,0.01316498272260247,83,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,6,0.5017433832322119,0.12240937552115705,71,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,7,7.941899094398779,-0.023591718825228702,62,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,8,2.902831916746102,0.05428783647834229,121,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,9,10.333014858653112,-0.006249999999999978,40,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
27,10,8.937559903979336,-0.020263253908113676,37,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,0,5.320822436405197,0.04716312056737587,60,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,1,10.394052478764957,-0.004444877035883421,66,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,2,10.524402158974196,0.00269152753939772,116,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,3,8.416930841449576,0.023152995927865017,45,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,4,2.496679239613721,0.04230541804516419,287,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,5,8.024088423900475,-0.017286444101223764,114,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,6,1.591582779785719,-0.0921917742477324,67,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,7,4.477717633037844,-0.05311141392511842,66,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,8,5.338078166643076,-0.036442943576755316,103,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,9,8.27543588653488,0.038038521379902324,19,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
28,10,8.375746735979325,0.020967051775780954,57,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,0,10.476479369167569,0.0035885167464114742,76,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,1,4.975355809172278,-0.02589598988593267,303,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,2,7.026201803426533,0.026876689540445087,84,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,3,9.097233246742087,-0.015088091384346303,57,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,4,3.333362706171351,0.08551263814421706,38,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,5,10.36954484537256,-0.003777457530896533,102,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,6,0.7935727916791285,0.1413311630509423,41,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,7,8.106249450499128,-0.024261603375527407,52,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,8,3.4373295905171943,0.053690212226797596,98,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,9,5.7433161192171065,-0.04009216589861747,70,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
29,10,2.3833410510690296,-0.07307687021536857,79,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,0,5.680564530349289,0.02277021224389647,285,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,1,0.7796733477142361,0.12132783371458422,59,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,2,9.561330658006776,-0.00991114149008887,76,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,3,7.036941144587809,-0.019626618951429753,173,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,4,7.170368225211113,0.029679321034710604,63,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,5,6.259247420979826,-0.03685726038667214,65,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,6,1.308749293298571,-0.10557141811259974,58,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,7,5.262684927602142,-0.06937095825984718,28,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,8,9.270649950418516,0.014185810205016858,53,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,9,7.914532302609127,-0.02566197126974956,53,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
30,10,9.352556646959922,0.010675932570407054,87,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,0,2.8698365208888457,-0.1331079993561886,19,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,1,6.566959217712057,-0.036773607748184056,56,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,2,10.839964695156324,0.0010845986984815426,78,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,3,9.547938145272088,-0.005761742603847819,297,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,4,6.494901050741629,-0.03809411948946834,54,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,5,9.346079489461827,0.007544270636540007,198,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,6,7.203359900214854,0.024151917404129808,96,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,7,3.901524139861845,0.05307756290289045,84,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,8,6.3395386844112265,-0.041052631578947396,50,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,9,6.170865421339747,0.05812492862852575,27,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
31,10,9.518919961972676,0.0137592512525751,41,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,0,4.193813564022503,-0.06189805027014328,54,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,1,0.6621665756686161,0.06692034500253674,270,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,2,6.207575022557732,0.036777527155220646,67,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,3,7.826183668876114,0.020172842985298978,94,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,4,7.990583503091203,-0.016163273591528415,137,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,5,4.561346677980858,0.051261694609193775,69,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,6,5.768981751543048,-0.048719351016315804,46,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,7,1.9247375963057891,-0.07376356206847967,94,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,8,1.8293532026307506,-0.08451182929172024,73,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,9,5.737333618840946,0.044925444925444924,55,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
32,10,2.783818862799603,-0.09214374729774416,41,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,0,8.538824098273325,-0.019148936170212738,60,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,1,6.595588970899777,0.03580057105205359,58,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,2,8.103896807439504,0.01152315892200284,308,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,3,1.543868345816654,-0.08463297982948637,84,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,4,4.781618246363983,0.0334674670712668,163,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,5,9.31420172276162,0.012244382731633419,68,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,6,9.691265351413554,0.008999772157666897,76,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,7,2.1278173557182765,-0.08242867962635703,68,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,8,9.634313758721834,-0.010440126398854721,61,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,9,3.379657105235427,0.09106577669142302,33,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
33,10,10.54406028621098,0.005934140765601503,21,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,0,8.725260914014545,0.008665191740413025,96,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,1,9.51924211672429,0.0025766648521139413,165,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,2,3.247653677764796,-0.04907885040530585,115,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,3,3.45739583542486,0.0430232558139535,140,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,4,8.347719744334722,0.008743910366181828,173,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,5,4.053464689975739,0.061439086675679655,49,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,6,4.5859782351810185,-0.05160411622276029,56,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,7,8.622549588964091,-0.013598326359832602,44,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,8,5.538234522927197,-0.03731378134777941,69,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
34,9,9.498097281946228,0.003449870185297188,93,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,0,10.53806632388332,0.0037656153493654254,53,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,1,0.22171365884856534,-0.14383993940924006,68,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,2,9.699109591010483,-0.007001115610643094,131,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,3,2.2125957029759333,0.07459799298754688,81,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,4,8.809266947775484,0.010000000000000009,200,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,5,1.2418453109188998,0.07950634035378273,113,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,6,1.9209115056564263,-0.09585383833755051,53,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,7,2.282412666118782,-0.056115975130059614,148,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,8,2.7099431091804735,0.06729900632339664,82,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,9,2.501307129059916,0.11027892561983471,32,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
35,10,5.725398399809212,-0.053176445476133316,39,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,0,6.951411108059341,-0.03125,64,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,1,3.1452830063354478,-0.06607134735214304,71,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,2,5.558042877794097,0.029369323486970578,153,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,3,5.213239781744712,0.05021645021645016,55,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,4,4.061292106353258,-0.04733532307624527,101,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,5,3.7244112962213776,0.03923457136933073,183,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,6,2.400124147607755,0.08317873160539635,59,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,7,1.0172163924662563,-0.06677750069271271,198,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,8,9.983368897001661,-0.008626794566407026,49,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,9,9.45316635848993,0.013728912158231465,45,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
36,10,0.8943874874211728,0.18795315114333516,22,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,0,7.539392519263535,0.04009335168451916,17,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,1,6.951669685673634,-0.02723970944309928,56,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,2,4.786310757947577,0.03273253207703569,137,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,3,3.429978078128544,-0.03933521428424325,177,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,4,4.063970825990985,0.02853591004124989,306,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,5,8.573541035999389,0.010822510822510845,76,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,6,6.751168880459799,0.027377136752136766,64,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,7,3.9452168534053698,-0.0495707895055012,81,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,8,4.949006978981286,-0.04229900392668173,71,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
37,9,7.479144748400477,0.043993231810490696,15,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,0,0.6826908540646948,0.16761363636363635,32,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,1,9.022054332289366,0.01596921596921591,55,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,2,3.3146725211192063,-0.04734331002097275,139,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,3,8.090703676866337,0.018803418803418737,90,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,4,10.15313380733576,-0.0042160618355736035,157,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,5,4.312931602548083,-0.0427309809512495,114,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,6,7.064605376501014,-0.023407335907335902,112,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,7,5.570948238856055,-0.0374916594276794,87,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,8,1.238852125729972,0.10868635002139493,57,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,9,10.727372799176038,0.0015856835428701421,109,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
38,10,5.5475151151032955,0.05007002801120447,48,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,0,9.010262188844777,-0.008310200946245572,61,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,1,7.221426918143098,-0.04066345639379354,21,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,2,1.2722472090425219,-0.07350125202533514,124,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,3,2.94760608330336,-0.04299349211763681,183,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,4,9.801854998691566,-0.0008400905836803974,324,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,5,7.317450827796384,0.01904761904761909,90,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,6,4.713117910911322,0.06671327274543093,31,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,7,4.833157000340757,0.048147941433647756,57,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,8,0.005542048209733913,0.28115696781674027,33,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
39,9,8.527117412212377,0.011164274322169043,76,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,0,5.2410868809181075,-0.02432809561366256,311,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,1,4.484871781714979,-0.06364165212332751,45,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,2,8.84260177445761,0.017932489451476796,52,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,3,4.819070135698164,0.040436126373626424,104,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,4,10.109486911541882,0.004988601570026396,119,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,5,9.166976791661972,-0.01051443507187838,114,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,6,3.165672135882937,0.09592303594371854,33,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,7,9.290165395690904,-0.01925338036449148,28,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,8,0.9509178609632833,-0.11905880510531675,54,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,9,2.2856599037385865,0.07673223979919447,74,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
40,10,6.522050512250523,0.03442346375965216,66,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,0,3.1021692486447843,0.045079204583754584,172,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,1,1.947075739700864,-0.05689233135109595,171,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,2,1.3496008721679453,-0.10196712291079163,62,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,3,4.773892993415683,0.0397965382674863,109,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,4,4.296446953259771,-0.07642187309706494,34,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,5,7.4399955024108735,-0.022253612708662607,99,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,6,7.541021218090247,0.021160069703759055,103,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,7,0.9873457443987919,0.09786536627305586,81,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,8,2.340631892399365,0.07304938220701218,79,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,9,1.4647954293242291,-0.14864299036960904,27,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
41,10,5.8210541316595545,-0.04141891548508414,63,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,0,3.3248268687268236,-0.051558873978407804,99,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,1,8.535465949338468,-0.01670270439660304,33,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,2,2.2625585253452147,0.09404716622289849,44,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,3,2.3627200706457803,0.07188722199521336,74,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,4,3.131993951806056,0.0333414753297509,356,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,5,1.4763447699750698,-0.06062025148352912,173,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,6,6.149048628948091,0.033324162597152485,62,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,7,6.3578581081362575,-0.03749605112876969,43,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,8,6.618438808808023,0.033856893542757394,45,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
42,9,2.632052799421034,-0.06930062614654564,71,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,0,5.472646001475231,-0.033701793171211025,115,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,1,7.768854376992989,0.020000000000000018,100,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,2,9.432520912465568,0.009357829670329665,104,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,3,6.01846065550446,0.02526018550230308,173,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,4,2.0437487473235514,-0.05711978103336096,159,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,5,6.295526322479054,-0.03233520482428781,84,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,6,1.907902044497422,-0.1722560975609756,16,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,7,8.538824098273318,0.019148936170212794,60,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,8,7.769638436315545,0.0352208795232864,31,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,9,1.35954045412896,0.09615975422427031,70,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
43,10,7.9827130257912655,0.019736842105263164,88,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,0,4.855305928231825,-0.07285223367697591,30,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,1,3.153887983257849,-0.06740722039888913,68,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,2,5.198534843373137,-0.025124843945068698,288,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,3,0.24280345286254643,0.1397231613578132,71,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,4,9.455692912258499,0.008220937700706421,135,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,5,8.010009470255136,-0.02608543417366943,48,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,6,8.16056561748151,-0.02254923493667177,58,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,7,8.809095143712723,0.014109695482184104,89,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,8,8.447281310985149,-0.015947640117994155,96,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,9,4.898888722660544,0.0461261261261261,75,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
44,10,8.760091409984538,0.02067799980117313,42,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,0,10.394236824806114,0.005351948807446161,45,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,1,10.082839919156646,-0.006465517241379337,72,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,2,7.92383832792048,-0.024113475177304944,60,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,3,3.836814131455102,-0.032380952380952344,300,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,4,9.667440678283393,-0.006976744186046546,140,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,5,7.542557854965241,-0.03503918856615951,36,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,6,4.981491727720398,0.041275617697759004,92,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,7,0.7188563859870536,-0.09288703776892748,111,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,8,1.620495355673708,0.09375,64,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,9,0.2937897620893868,0.15595585848750404,52,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
45,10,3.1266883996868198,0.10405643738977066,28,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,0,9.022671541731775,0.015062934177041076,62,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,1,1.3529254332888991,0.09389546482244981,73,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,2,3.7856387686169684,0.047245653637479734,114,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,3,7.069404553514272,0.02941176470588236,68,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,4,4.160733687555363,0.045650438946528316,105,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,5,0.41919200585228755,0.08487600419140756,182,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,6,2.6158351363789722,-0.05604931192660545,128,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,7,6.956276907777276,-0.02661782661782658,90,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,8,0.028342597917420696,-0.20413660413660417,55,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,9,0.26946438249057414,-0.12979755235830687,81,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
46,10,5.692614474970589,-0.051794412963515224,42,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,0,0.6650073118435874,0.08248510427010924,152,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,1,9.835028206403742,0.007158269685241581,97,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,2,1.5369769492334253,-0.059306200281218135,193,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,3,6.798118734480109,0.03274550659822806,63,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,4,0.9100410428780399,-0.11595744680851061,60,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,5,2.823110219034186,0.09001888855751072,42,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,6,0.7954475342659698,0.08571428571428569,125,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,7,3.4331231194323437,-0.06275110295789804,71,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,8,7.566551678375165,-0.0258581532671468,66,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
47,9,9.756766136832157,-0.009574468085106425,60,hbac,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
